id|course_id|grade
573|3|11.75
573|3|11
573|3|11.5
573|3|13.25
573|3|9
573|3|13
573|5|12
573|5|8
573|5|7
573|5|9.5
573|5|11
573|5|7.5
573|5|12
573|6|6.25
573|6|10
573|6|8.5
573|6|11.5
573|6|11
573|6|9
573|6|17.25
573|7|4.5
573|7|10
573|7|11
573|7|8
573|7|7.5
573|7|11.5
573|7|6
573|7|8.5
573|1|8.5
573|1|9.4
573|1|5.2
573|1|4.7
573|1|8.6
573|9|10.3
573|9|14.8
573|9|15.2
573|9|13.9
573|4|8.5
573|4|9.5
573|4|5
573|4|11.5
573|4|11
573|4|11
573|10|6
573|10|8
573|10|7
573|8|11.25
573|8|16.5
573|8|9
573|8|9.75
573|8|13
573|8|11.25
573|8|9.5
573|8|9
573|8|10
573|2|3
573|2|13
573|2|unknown
573|2|20
580|3|14
580|3|16
580|3|9.25
580|3|14.5
580|3|8.75
580|3|12.25
580|3|13
580|3|12.25
580|3|7.75
580|5|3.5
580|5|11
580|5|7.5
580|5|14
580|5|10.5
580|5|12.5
580|5|9.5
580|6|13.5
580|6|8.5
580|6|13.75
580|6|10.75
580|6|6.75
580|6|10.5
580|6|6.25
580|7|10
580|7|9
580|7|6
580|7|12
580|7|4.5
580|7|7
580|7|10.5
580|7|6
580|1|9.9
580|1|7.4
580|1|9.7
580|1|9.8
580|1|9.4
580|9|8.1
580|9|8.1
580|9|14
580|9|17.9
580|4|15
580|4|8.5
580|4|17
580|4|15.5
580|4|12
580|4|12
580|10|7
580|10|7
580|10|5
580|8|7.5
580|8|13.25
580|8|5.5
580|8|13
580|8|13
580|8|16.75
580|8|11
580|8|16
580|8|9.5
580|2|10.5
580|2|11.5
580|2|19
580|2|10
604|3|11.75
604|3|13.75
604|3|11.25
604|3|14.25
604|3|13.5
604|3|10.75
604|3|11.5
604|3|12.25
604|5|6.5
604|5|9
604|5|8.5
604|5|8
604|5|11.5
604|5|6.5
604|5|14
604|6|10.25
604|6|13.5
604|6|8.75
604|6|11.25
604|6|unknown
604|6|5.75
604|6|12.5
604|7|11.5
604|7|11
604|7|9
604|7|7
604|7|4.5
604|7|5.5
604|7|9
604|1|5.9
604|1|6.2
604|1|7.6
604|1|13.1
604|1|7.6
604|9|16
604|9|15.6
604|9|17.3
604|9|12.2
604|4|9
604|4|11
604|4|14
604|4|9.5
604|4|10.5
604|4|8.5
604|10|9
604|10|8
604|10|6
604|8|10.25
604|8|9.75
604|8|10.5
604|8|8.75
604|8|8.25
604|8|14.25
604|8|15.25
604|8|17.25
604|8|8.5
604|2|15
604|2|10
604|2|8.5
604|2|11.5
616|3|12.5
616|3|unknown
616|3|11
616|3|15
616|3|11.75
616|3|9.5
616|3|10
616|3|13.25
616|3|14.25
616|5|13.5
616|5|6.5
616|5|12
616|5|8.5
616|5|7
616|5|10
616|6|10.75
616|6|7.5
616|6|15.5
616|6|12.5
616|6|15
616|6|14.75
616|6|11
616|7|10
616|7|10.5
616|7|10.5
616|7|12
616|7|6.5
616|7|11
616|7|8.5
616|1|12.4
616|1|8.3
616|1|7.5
616|1|7.8
616|1|5.9
616|9|12.5
616|9|10.6
616|9|10.2
616|9|13.3
616|4|11.5
616|4|9.5
616|4|11
616|4|16.5
616|4|unknown
616|4|12.5
616|10|8
616|10|6
616|10|9
616|8|10.5
616|8|13
616|8|13.25
616|8|11.25
616|8|unknown
616|8|11
616|8|7
616|8|11.5
616|8|15.75
616|2|13.5
616|2|14.5
616|2|13
616|2|13
648|3|12.25
648|3|8.5
648|3|11
648|3|9.25
648|3|11.75
648|3|10.75
648|3|10.75
648|3|14.5
648|3|13.5
648|5|1.5
648|5|8.5
648|5|5.5
648|5|6
648|5|10.5
648|5|10.5
648|5|11
648|6|10.75
648|6|13.75
648|6|10.5
648|6|14
648|6|11.5
648|6|11.25
648|7|7.5
648|7|11.5
648|7|6
648|7|9.5
648|7|9
648|7|8
648|7|7
648|7|1.5
648|1|9.1
648|1|6.1
648|1|4.1
648|1|10.3
648|1|9.1
648|9|12.6
648|9|10.8
648|9|14.4
648|9|12
648|4|10
648|4|12
648|4|9.5
648|4|11
648|4|11
648|4|13
648|10|8
648|10|9
648|10|8
648|8|12.5
648|8|6.25
648|8|8
648|8|3.75
648|8|4.5
648|8|11
648|8|9
648|8|6.75
648|8|11.75
648|2|15.5
648|2|10
648|2|10.5
648|2|6
675|3|13
675|3|12
675|3|14.25
675|3|13
675|3|10.5
675|3|14.25
675|3|9.5
675|3|13.75
675|3|11.75
675|5|9.5
675|5|11
675|5|9
675|5|7.5
675|5|8.5
675|5|12.5
675|5|9.5
675|6|9
675|6|unknown
675|6|12.5
675|6|11.25
675|6|17.5
675|6|3.25
675|6|13.25
675|7|9.5
675|7|6.5
675|7|11.5
675|7|7
675|7|8
675|7|7
675|7|14.5
675|7|7.5
675|1|8.3
675|1|8.6
675|1|3.9
675|1|8.2
675|1|10.5
675|9|17.9
675|9|12.8
675|9|14
675|9|13.5
675|4|13
675|4|10.5
675|4|11
675|4|11.5
675|4|9
675|4|13
675|10|6
675|10|9
675|10|7
675|8|12.5
675|8|10.25
675|8|13.5
675|8|12.25
675|8|6.75
675|8|6.25
675|8|18.5
675|8|9.75
675|8|13.5
675|2|11
675|2|15
675|2|10.5
675|2|10.5
718|3|10.5
718|3|6.75
718|3|13.25
718|3|12.5
718|3|13
718|3|13.75
718|3|11.75
718|3|13
718|3|8
718|5|9
718|5|5
718|5|3.5
718|5|1
718|5|7.5
718|5|12.5
718|5|7
718|6|13.5
718|6|8.5
718|6|11.25
718|6|8.5
718|6|10
718|6|10.75
718|6|13.25
718|7|3.5
718|7|unknown
718|7|11.5
718|7|10
718|7|8.5
718|7|5.5
718|7|7
718|7|9.5
718|1|10
718|1|4
718|1|12.9
718|1|11.8
718|9|11.5
718|9|10.6
718|9|14.8
718|9|12.9
718|4|9
718|4|14
718|4|8.5
718|4|unknown
718|4|9
718|4|11
718|10|7
718|10|7
718|10|7
718|8|12.75
718|8|5.5
718|8|7.75
718|8|4.5
718|8|9.5
718|8|11.25
718|8|13
718|8|9
718|2|6.5
718|2|9.5
718|2|15
718|2|10.5
733|3|8.5
733|3|16.25
733|3|11.25
733|3|10.75
733|3|8.5
733|3|11.5
733|3|11.25
733|3|9.75
733|3|11.75
733|5|8.5
733|5|10
733|5|12.5
733|5|9
733|5|5
733|5|5
733|5|0
733|6|8.25
733|6|13.75
733|6|10
733|6|10
733|6|12.75
733|6|7.5
733|6|11.5
733|7|8.5
733|7|6.5
733|7|7.5
733|7|5.5
733|7|4
733|7|10.5
733|7|8
733|7|10
733|1|10.7
733|1|4.4
733|1|10.8
733|1|7.4
733|1|10.9
733|9|10.5
733|9|14.8
733|9|10
733|9|13.8
733|4|11
733|4|11.5
733|4|15.5
733|4|10
733|4|11
733|4|11.5
733|10|9
733|10|6
733|10|8
733|8|9.25
733|8|9.75
733|8|10.25
733|8|1.5
733|8|13.75
733|8|11.5
733|8|7.75
733|8|16
733|8|8
733|2|11
733|2|14
733|2|7.5
733|2|14.5
762|3|10
762|3|10.75
762|3|13.5
762|3|11
762|3|12.25
762|3|12
762|3|10
762|3|14.75
762|3|10.5
762|5|4
762|5|unknown
762|5|9
762|5|unknown
762|5|6
762|5|8
762|5|5
762|6|15.25
762|6|11.25
762|6|12.25
762|6|15
762|6|11.25
762|6|12.25
762|6|6.75
762|7|8.5
762|7|11
762|7|11
762|7|10.5
762|7|9
762|7|6
762|7|9
762|7|8.5
762|1|9.4
762|1|unknown
762|1|10.3
762|1|12.7
762|1|10.5
762|9|14.5
762|9|12.2
762|9|17.6
762|9|10.3
762|4|14
762|4|10
762|4|12.5
762|4|8
762|4|11
762|4|12
762|10|9
762|10|7
762|10|7
762|8|5
762|8|11.5
762|8|6.5
762|8|11
762|8|9.5
762|8|7.5
762|8|11.25
762|8|6
762|8|8.5
762|2|14
762|2|7
762|2|9
762|2|7
786|3|14.75
786|3|15.25
786|3|13.75
786|3|13.5
786|3|11.25
786|3|12.25
786|3|12
786|3|10.5
786|3|12.25
786|5|10.5
786|5|10
786|5|14
786|5|6.5
786|5|9
786|5|9
786|5|6.5
786|6|8.25
786|6|9
786|6|12.75
786|6|12.25
786|6|12.75
786|6|10
786|6|11.25
786|7|5.5
786|7|9.5
786|7|4
786|7|7
786|7|9.5
786|7|11.5
786|7|10.5
786|7|11.5
786|1|11.9
786|1|9.2
786|1|8.5
786|1|7.2
786|1|10
786|9|16.3
786|9|12.6
786|9|11.9
786|9|14
786|4|10.5
786|4|12
786|4|12
786|4|17
786|4|13.5
786|4|8
786|10|7
786|10|9
786|10|5
786|8|11
786|8|9.25
786|8|10
786|8|11.25
786|8|11
786|8|8.75
786|8|7
786|8|17.25
786|8|8.5
786|2|12.5
786|2|16.5
786|2|11
786|2|15.5
796|3|13
796|3|14.5
796|3|12
796|3|9.75
796|3|15
796|3|11.25
796|3|13.5
796|3|6.5
796|5|5
796|5|13
796|5|9.5
796|5|7.5
796|5|10.5
796|5|11
796|5|5
796|6|12
796|6|12.25
796|6|16.5
796|6|14.5
796|6|10.25
796|6|12.25
796|6|13.75
796|7|8
796|7|11.5
796|7|8
796|7|5.5
796|7|8
796|7|12.5
796|7|8
796|7|9.5
796|1|5
796|1|8.9
796|1|10.6
796|1|8.5
796|1|9.3
796|9|11.5
796|9|13.2
796|9|14
796|9|12
796|4|9
796|4|9.5
796|4|8.5
796|4|15.5
796|4|11.5
796|4|12
796|10|7
796|10|7
796|10|11
796|8|4.5
796|8|9
796|8|16
796|8|9.25
796|8|12.5
796|8|9
796|8|10.25
796|8|10.75
796|8|10.75
796|2|19
796|2|10
796|2|12.5
796|2|11
848|3|12.25
848|3|13.5
848|3|13.25
848|3|11.25
848|3|10.25
848|3|12.5
848|3|8.5
848|3|15
848|3|11
848|5|unknown
848|5|5.5
848|5|12.5
848|5|11
848|5|4
848|5|7
848|5|6
848|6|11.25
848|6|6.75
848|6|6.5
848|6|11.25
848|6|8.25
848|6|12.25
848|7|6.5
848|7|8.5
848|7|10
848|7|8.5
848|7|8.5
848|7|8
848|7|7.5
848|7|12
848|1|11.6
848|1|10.7
848|1|8.6
848|1|12.4
848|1|8.3
848|9|14.5
848|9|12.5
848|9|15.8
848|9|12.1
848|4|5.5
848|4|12
848|4|13.5
848|4|10.5
848|4|10
848|4|15.5
848|10|7
848|10|8
848|10|9
848|8|8.25
848|8|10.5
848|8|11.75
848|8|11.75
848|8|11.75
848|8|16.5
848|8|1.5
848|8|11
848|2|11.5
848|2|15.5
848|2|12.5
848|2|12.5
852|3|10.25
852|3|8
852|3|12.25
852|3|10.25
852|3|11.75
852|3|9
852|3|15
852|3|11.75
852|3|12.25
852|5|6
852|5|5
852|5|7.5
852|5|9.5
852|5|5.5
852|5|8.5
852|5|10.5
852|6|11
852|6|11.75
852|6|9.75
852|6|6.25
852|6|12.25
852|6|8.25
852|6|10.5
852|7|9.5
852|7|6.5
852|7|10
852|7|8
852|7|6.5
852|7|7
852|7|10.5
852|7|6.5
852|1|9.9
852|1|7.4
852|1|7.2
852|1|6.1
852|9|13.9
852|9|13
852|9|11.7
852|9|12.6
852|4|11.5
852|4|12
852|4|12
852|4|9
852|4|11
852|4|12
852|10|8
852|10|8
852|10|7
852|8|12.25
852|8|8.75
852|8|7.5
852|8|7.75
852|8|8
852|8|8.5
852|8|12.75
852|8|13.75
852|8|9
852|2|7
852|2|8.5
852|2|13
873|3|9.5
873|3|11.5
873|3|10.75
873|3|10.25
873|3|11.75
873|3|9.25
873|3|13
873|3|11.25
873|5|9.5
873|5|11.5
873|5|7
873|5|12
873|5|7.5
873|5|7
873|5|9.5
873|6|15.25
873|6|10.25
873|6|13.5
873|6|7
873|6|6.25
873|6|11.25
873|6|13
873|7|11.5
873|7|7.5
873|7|6
873|7|7.5
873|7|13
873|7|11.5
873|7|10
873|1|7.7
873|1|6
873|1|6.6
873|1|6.8
873|1|6.9
873|9|14
873|9|15.1
873|9|14.6
873|9|17.1
873|4|9
873|4|8
873|4|9.5
873|4|12.5
873|4|10
873|4|7.5
873|10|8
873|10|7
873|10|9
873|8|8.75
873|8|13.75
873|8|12.75
873|8|9.5
873|8|10.75
873|8|10
873|8|15
873|8|7.75
873|8|9.5
873|2|6
873|2|14
873|2|9.5
873|2|11
25|3|13
25|3|8.5
25|3|12.25
25|3|10.5
25|3|8.75
25|3|14.5
25|3|12.75
25|3|13
25|3|9.5
25|5|6.5
25|5|12
25|5|8.5
25|5|10
25|5|5.5
25|5|14
25|5|8.5
25|6|15.25
25|6|14.5
25|6|8.75
25|6|14
25|6|13.25
25|6|unknown
25|6|13.5
25|7|7.5
25|7|13.5
25|7|10.5
25|7|13
25|7|4
25|7|8.5
25|7|9.5
25|7|7.5
25|1|9.8
25|1|13.2
25|1|10.6
25|1|9.2
25|1|7.2
25|9|16.6
25|9|14.7
25|9|14.1
25|4|11
25|4|10.5
25|4|13
25|4|12
25|4|10.5
25|4|10
25|10|8
25|10|6
25|10|7
25|8|1
25|8|13.75
25|8|9.5
25|8|13.75
25|8|12.25
25|8|13.75
25|8|1.25
25|8|11.5
25|2|14
25|2|11
25|2|17
25|2|17.5
49|3|11.25
49|3|18
49|3|10
49|3|10.75
49|3|14.5
49|3|9
49|3|9.25
49|3|12.75
49|5|10.5
49|5|11
49|5|1
49|5|4.5
49|5|13.5
49|5|9.5
49|5|7.5
49|6|16.5
49|6|9.5
49|6|12.5
49|6|12.75
49|6|13
49|6|8.5
49|6|10.75
49|7|12
49|7|7
49|7|3.5
49|7|10.5
49|7|8.5
49|7|8
49|7|11
49|7|11.5
49|1|8.7
49|1|8.1
49|1|8.2
49|1|11.1
49|1|6.9
49|9|14
49|9|13
49|9|15.9
49|9|10.3
49|4|13
49|4|10.5
49|4|13.5
49|4|11.5
49|4|11
49|10|7
49|10|9
49|10|7
49|8|8.75
49|8|13.25
49|8|11.75
49|8|6
49|8|unknown
49|8|7.5
49|8|5.5
49|8|7
49|8|12
49|2|13.5
49|2|11.5
49|2|16
49|2|14
93|3|12
93|3|13.75
93|3|12.25
93|3|10.25
93|3|13
93|3|13
93|3|9.5
93|3|13
93|3|14.25
93|5|10
93|5|7.5
93|5|9
93|5|8
93|5|11.5
93|5|9
93|5|6
93|6|6.75
93|6|5.75
93|6|16
93|6|16.75
93|6|9.75
93|6|9.75
93|7|9
93|7|10
93|7|7.5
93|7|8.5
93|7|7
93|7|9
93|7|5.5
93|7|9
93|1|10.4
93|1|9.8
93|1|12
93|1|9.9
93|1|9.4
93|9|16.5
93|9|15.1
93|9|12.4
93|9|13.7
93|4|12.5
93|4|12
93|4|10
93|4|16
93|4|11.5
93|4|10
93|10|8
93|10|7
93|10|7
93|8|18.5
93|8|6.5
93|8|5.75
93|8|9.25
93|8|9.5
93|8|14
93|8|11.75
93|8|17.5
93|2|14.5
93|2|14.5
93|2|12
93|2|11.5
102|3|13.25
102|3|13.5
102|3|7.75
102|3|13.25
102|3|13.25
102|3|14.5
102|3|14.5
102|3|12.75
102|3|13
102|5|6.5
102|5|10.5
102|5|8.5
102|5|9.5
102|5|7
102|5|10
102|5|7.5
102|6|11.25
102|6|13
102|6|9.5
102|6|15.25
102|6|10
102|6|10.5
102|6|13.25
102|7|11
102|7|9
102|7|13.5
102|7|6.5
102|7|11
102|7|7
102|7|11.5
102|7|11.5
102|1|6.9
102|1|10.7
102|1|13.2
102|1|5.5
102|1|10.4
102|9|12.9
102|9|14.7
102|9|17.4
102|9|15.7
102|4|13
102|4|8.5
102|4|7
102|4|12.5
102|4|11.5
102|4|11
102|10|8
102|10|6
102|10|9
102|8|7.5
102|8|4
102|8|20
102|8|13
102|8|12
102|8|11.5
102|8|12
102|8|11.75
102|8|3.75
102|2|18.5
102|2|7
102|2|15
102|2|19.5
123|3|12.5
123|3|11.75
123|3|14
123|3|9.5
123|3|13.5
123|3|13.25
123|3|12
123|3|13
123|3|10.75
123|5|7
123|5|6
123|5|13.5
123|5|12
123|5|10.5
123|5|10
123|5|0
123|6|6.25
123|6|7.25
123|6|15.5
123|6|10.5
123|6|16.5
123|6|10.75
123|6|11
123|7|5.5
123|7|10
123|7|11.5
123|7|8
123|7|6.5
123|7|10
123|7|7
123|7|5.5
123|1|7.6
123|1|7.7
123|1|8.6
123|1|9.3
123|1|6.6
123|9|16.4
123|9|13.7
123|9|12.9
123|9|11.2
123|4|10.5
123|4|13.5
123|4|12.5
123|4|13.5
123|4|9.5
123|4|14
123|10|9
123|10|7
123|10|7
123|8|8
123|8|7
123|8|12.25
123|8|11
123|8|11.5
123|8|5.75
123|8|10.5
123|8|16.5
123|2|15.5
123|2|12.5
123|2|16.5
123|2|13.5
124|3|11.25
124|3|13.25
124|3|11.75
124|3|13
124|3|11
124|3|13
124|3|8.5
124|3|13
124|3|12.75
124|5|10
124|5|11
124|5|10
124|5|6.5
124|5|9
124|5|5
124|5|9
124|6|12.75
124|6|12.5
124|6|15.75
124|6|14.75
124|6|9.75
124|6|13
124|6|15.5
124|7|8
124|7|7
124|7|8
124|7|8
124|7|10.5
124|7|8
124|7|11.5
124|7|7.5
124|1|5.8
124|1|9.8
124|1|9.2
124|1|2.4
124|1|11
124|9|12.7
124|9|16.9
124|9|15.9
124|9|13.5
124|4|8
124|4|8.5
124|4|16.5
124|4|11.5
124|4|14.5
124|4|12.5
124|10|10
124|10|7
124|10|7
124|8|15
124|8|14.75
124|8|8.5
124|8|8
124|8|15.25
124|8|11.5
124|8|11.25
124|8|9.75
124|8|10.75
124|2|9.5
124|2|12
124|2|11.5
124|2|14.5
136|3|12.75
136|3|10.75
136|3|10.5
136|3|9.75
136|3|8
136|3|10
136|3|11.25
136|3|11.75
136|3|12.75
136|5|10
136|5|7
136|5|8
136|5|6
136|5|7
136|5|10
136|5|12
136|6|17.25
136|6|11.5
136|6|14.25
136|6|14.25
136|6|8.25
136|6|8.75
136|6|8.5
136|7|10
136|7|13.5
136|7|8
136|7|8
136|7|6.5
136|7|7
136|7|9
136|7|11.5
136|1|7.6
136|1|7.8
136|1|4.5
136|1|6.7
136|1|8.7
136|9|15.3
136|9|13.4
136|9|14.9
136|9|12.5
136|4|12.5
136|4|15
136|4|12
136|4|10
136|4|8.5
136|4|11
136|10|11
136|10|8
136|10|7
136|8|6
136|8|11.75
136|8|8.75
136|8|14.25
136|8|12.5
136|8|10.75
136|8|13.75
136|8|7.5
136|8|9.5
136|2|15.5
136|2|13.5
136|2|17.5
136|2|11.5
155|3|13.75
155|3|11.5
155|3|14.5
155|3|8.5
155|3|11.75
155|3|12.75
155|3|13.75
155|3|11
155|3|12.5
155|5|13
155|5|10.5
155|5|11
155|5|5.5
155|5|11
155|5|10.5
155|5|9.5
155|6|13.25
155|6|unknown
155|6|9
155|6|9.75
155|6|11
155|6|14.25
155|6|8.75
155|7|6
155|7|9
155|7|8.5
155|7|7.5
155|7|2.5
155|7|13
155|7|7.5
155|7|8.5
155|1|6.9
155|1|11.5
155|1|10.8
155|1|4.6
155|1|8.5
155|9|18
155|9|13.3
155|9|16.5
155|9|11.3
155|4|14.5
155|4|11.5
155|4|13.5
155|4|8.5
155|4|9
155|4|13.5
155|10|8
155|10|9
155|10|8
155|8|8.5
155|8|13
155|8|7.75
155|8|9.75
155|8|6
155|8|9.5
155|8|20
155|8|13
155|2|11.5
155|2|17
155|2|14.5
155|2|17
217|3|14
217|3|9
217|3|13.25
217|3|14.25
217|3|11.75
217|3|13.25
217|3|12.25
217|3|15.25
217|3|13
217|5|8.5
217|5|7
217|5|6
217|5|9
217|5|10
217|5|8.5
217|5|10.5
217|6|13.5
217|6|14.25
217|6|11
217|6|13.5
217|6|10.5
217|6|9.75
217|6|12
217|7|9
217|7|6
217|7|7.5
217|7|15.5
217|7|7.5
217|7|7.5
217|7|9
217|7|9
217|1|11.6
217|1|4.4
217|1|10.1
217|1|6.3
217|1|11.4
217|9|16.3
217|9|17.5
217|9|16.3
217|9|14.7
217|4|9.5
217|4|9
217|4|7.5
217|4|11
217|4|8.5
217|4|9
217|10|10
217|10|9
217|10|7
217|8|13.5
217|8|11
217|8|14.75
217|8|9.5
217|8|3.75
217|8|8.25
217|8|13
217|8|12.25
217|2|14
217|2|10
217|2|6
217|2|13
227|3|13
227|3|10.25
227|3|9
227|3|9
227|3|16
227|3|12.5
227|3|13.25
227|3|11
227|3|12
227|5|8.5
227|5|10.5
227|5|6
227|5|12
227|5|7.5
227|5|3.5
227|5|15
227|6|14
227|6|11.75
227|6|5
227|6|13
227|6|6.25
227|6|8.25
227|6|9.5
227|7|9
227|7|8
227|7|11
227|7|13
227|7|8
227|7|7
227|7|5.5
227|7|9.5
227|1|14.7
227|1|8.3
227|1|12
227|1|6.8
227|1|9.2
227|9|17.4
227|9|16.1
227|9|15
227|9|12.1
227|4|7
227|4|14
227|4|10.5
227|4|12
227|4|14.5
227|4|6.5
227|10|7
227|10|8
227|10|6
227|8|7.75
227|8|12.25
227|8|7
227|8|5.25
227|8|13
227|8|14.75
227|8|7
227|8|12.5
227|8|13
227|2|16
227|2|19
227|2|8.5
227|2|12
228|3|10.75
228|3|11.5
228|3|12
228|3|12
228|3|15.25
228|3|11.5
228|3|11.25
228|3|13.75
228|3|9.5
228|5|12
228|5|13.5
228|5|13.5
228|5|7.5
228|5|7.5
228|5|6
228|5|11.5
228|6|12.75
228|6|13.25
228|6|10.75
228|6|13
228|6|12.5
228|6|16.25
228|6|14.25
228|7|11
228|7|8
228|7|8.5
228|7|9.5
228|7|7.5
228|7|12.5
228|7|6
228|7|11
228|1|3.1
228|1|8.3
228|1|6.9
228|1|11.3
228|1|7.7
228|9|13.3
228|9|13.2
228|9|17.4
228|4|9.5
228|4|14
228|4|13
228|4|12.5
228|4|12
228|4|12
228|10|9
228|10|unknown
228|10|6
228|8|17.75
228|8|unknown
228|8|4.25
228|8|12.25
228|8|12.75
228|8|3
228|8|13.75
228|8|11
228|8|12.5
228|2|11.5
228|2|9.5
228|2|19
228|2|16.5
264|3|15.75
264|3|12.5
264|3|13.25
264|3|10.5
264|3|13.25
264|3|11.25
264|3|9
264|3|10.5
264|5|10.5
264|5|7.5
264|5|5.5
264|5|12
264|5|7.5
264|5|11
264|5|13
264|6|10.5
264|6|11.75
264|6|10.5
264|6|15.25
264|6|15.5
264|6|16
264|6|5.5
264|7|4.5
264|7|6.5
264|7|9.5
264|7|11.5
264|7|10
264|7|10
264|7|9
264|7|11
264|1|8.7
264|1|10.1
264|1|10.3
264|1|10.6
264|1|6
264|9|18
264|9|12.1
264|9|11.2
264|9|10.6
264|4|9.5
264|4|9
264|4|14
264|4|8
264|4|13.5
264|4|16.5
264|10|10
264|10|9
264|8|12.5
264|8|15.25
264|8|8
264|8|10.25
264|8|8.25
264|8|15.75
264|8|10.5
264|8|11.5
264|8|8.75
264|2|8
264|2|12.5
264|2|16.5
264|2|8
349|3|14
349|3|12.75
349|3|7.75
349|3|11.75
349|3|13.25
349|3|10.5
349|3|17
349|3|12
349|3|10.25
349|5|12
349|5|8
349|5|11.5
349|5|4.5
349|5|7.5
349|5|16.5
349|5|7
349|6|9.25
349|6|14
349|6|12.25
349|6|11
349|6|15.75
349|6|5.5
349|7|9.5
349|7|5.5
349|7|13
349|7|9
349|7|7
349|7|7.5
349|7|7
349|1|11.6
349|1|10.3
349|1|10
349|1|9
349|1|6.5
349|9|14.4
349|9|16.2
349|9|16.8
349|9|17.2
349|4|9
349|4|9.5
349|4|13
349|4|14
349|4|9
349|10|8
349|10|9
349|10|7
349|8|12.25
349|8|3.25
349|8|11.25
349|8|10.25
349|8|9
349|8|15.25
349|8|10.25
349|8|12.5
349|8|7.75
349|2|16.5
349|2|12
349|2|unknown
349|2|11.5
385|3|14.75
385|3|10.5
385|3|13
385|3|14.75
385|3|13.5
385|3|11.75
385|3|12.5
385|3|15
385|3|12.5
385|5|14
385|5|5.5
385|5|12.5
385|5|10
385|5|8.5
385|5|14.5
385|5|9
385|6|11.25
385|6|14
385|6|13.5
385|6|12
385|6|12.75
385|6|14.25
385|6|13.25
385|7|8
385|7|10
385|7|9.5
385|7|13.5
385|7|12
385|7|8
385|7|15.5
385|7|7
385|1|10
385|1|10.5
385|1|9.2
385|1|7
385|1|8.2
385|9|14.4
385|9|13.1
385|9|13.8
385|9|10.8
385|4|13.5
385|4|9
385|4|10.5
385|4|14.5
385|4|12
385|4|13.5
385|10|8
385|10|9
385|10|10
385|8|11.5
385|8|13.5
385|8|10.5
385|8|11.5
385|8|11
385|8|13.5
385|8|7.75
385|8|15.5
385|8|17.25
385|2|10.5
385|2|16
385|2|20
385|2|14
389|3|12.75
389|3|13
389|3|10.75
389|3|14.5
389|3|10.25
389|3|8.5
389|3|14.5
389|3|12.5
389|3|11.5
389|5|7.5
389|5|7.5
389|5|8.5
389|5|8
389|5|9
389|5|7.5
389|5|10
389|6|10.75
389|6|9.5
389|6|8
389|6|12.75
389|6|12.5
389|6|13.75
389|6|8.5
389|7|unknown
389|7|8
389|7|10
389|7|11.5
389|7|8.5
389|7|10
389|7|12
389|1|9.9
389|1|9.8
389|1|12.7
389|1|12
389|1|10.5
389|9|10.5
389|9|14.2
389|9|17.5
389|9|15.6
389|4|8
389|4|14
389|4|11
389|4|12
389|4|9.5
389|4|9.5
389|10|9
389|10|5
389|10|10
389|8|11
389|8|7.75
389|8|10
389|8|10.5
389|8|10.5
389|8|3.5
389|8|5.25
389|8|2.75
389|8|8.75
389|2|12
389|2|7
389|2|12.5
389|2|12.5
429|3|14.5
429|3|14.25
429|3|14
429|3|11
429|3|11.25
429|3|7.25
429|3|12
429|3|10.25
429|3|12.5
429|5|11
429|5|9.5
429|5|6.5
429|5|10
429|5|7.5
429|5|11.5
429|5|5.5
429|6|14
429|6|12.25
429|6|16.25
429|6|5.5
429|6|15.5
429|6|13.75
429|6|13.5
429|7|9.5
429|7|8
429|7|10
429|7|12.5
429|7|11.5
429|7|9
429|7|7
429|7|8
429|1|12
429|1|10.5
429|1|11.1
429|1|7.3
429|9|16.3
429|9|11.9
429|9|13.6
429|9|16
429|4|9.5
429|4|10
429|4|9
429|4|13
429|4|10.5
429|4|12.5
429|10|10
429|10|10
429|10|8
429|8|11.5
429|8|12.5
429|8|14
429|8|5.75
429|8|10
429|8|4.25
429|8|7.75
429|8|8.75
429|8|11.5
429|2|13
429|2|20
429|2|16.5
429|2|9.5
452|3|13
452|3|11.25
452|3|12.25
452|3|14
452|3|11
452|3|9
452|3|12.5
452|3|13.75
452|3|12.75
452|5|10.5
452|5|9
452|5|11
452|5|11
452|5|9
452|5|2
452|5|7.5
452|6|8.75
452|6|13
452|6|15.25
452|6|9.75
452|6|10.5
452|6|13.25
452|6|11
452|7|9.5
452|7|8.5
452|7|11
452|7|7.5
452|7|7.5
452|7|11.5
452|7|8
452|7|7.5
452|1|6.7
452|1|6
452|1|9.8
452|1|7.9
452|1|6
452|9|12.8
452|9|10.5
452|9|17
452|4|8.5
452|4|9
452|4|12
452|4|8.5
452|4|12.5
452|4|7.5
452|10|8
452|10|8
452|10|9
452|8|13.5
452|8|6.25
452|8|4
452|8|10.75
452|8|9
452|8|10.25
452|8|16.25
452|8|9.25
452|8|9.5
452|2|19
452|2|17
452|2|11
452|2|11
467|3|15.25
467|3|6
467|3|14
467|3|11.25
467|3|10.25
467|3|12.5
467|3|13.75
467|3|14.25
467|3|11.25
467|5|unknown
467|5|9
467|5|9.5
467|5|7.5
467|5|12
467|5|8.5
467|5|10
467|6|10.5
467|6|14.25
467|6|11.25
467|6|15
467|6|11.25
467|6|9.75
467|6|12.25
467|7|9
467|7|5.5
467|7|10.5
467|7|6.5
467|7|7
467|7|6.5
467|7|7.5
467|1|7.9
467|1|7.5
467|1|8.9
467|1|10.3
467|1|6.7
467|9|15.6
467|9|12.8
467|9|16.8
